Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
367, 0.1830, 0.8518, 0.0232, -0.0147, -0.0010, 20.4767
368, 0.1835, 0.2839, 0.0256, -0.0171, 0.0010, 20.4768
369, 0.1840, 0.0000, 0.0232, -0.0005, 0.0031, 20.4768
370, 0.1845, 0.2839, 0.0183, -0.0029, 0.0051, 20.4769
371, 0.1850, 0.8518, 0.0183, 0.0337, 0.0010, 20.4769
372, 0.1855, 1.4196, 0.0061, -0.0171, 0.0010, 20.4770
373, 0.1860, 0.8518, 0.0061, 0.0044, -0.0010, 20.4770
374, 0.1865, 0.2839, 0.0037, -0.0171, 0.0010, 20.4771
375, 0.1870, 0.2839, -0.0085, 0.0132, -0.0031, 20.4771
376, 0.1875, 0.0000, -0.0208, -0.0083, -0.0010, 20.4772
377, 0.1880, 0.0000, -0.0183, -0.0259, 0.0031, 20.4772
378, 0.1885, 0.2839, -0.0159, 0.0020, 0.0010, 20.4773
379, 0.1890, 0.2839, -0.0232, 0.0274, 0.0010, 20.4773
380, 0.1895, 0.8518, -0.0281, 0.0083, 0.0010, 20.4774
381, 0.1900, 1.4196, -0.0281, 0.0005, -0.0031, 20.4774
382, 0.1905, 0.2839, -0.0378, -0.0122, -0.0031, 20.4775
383, 0.1910, 0.0000, -0.0354, -0.0147, -0.0010, 20.4775
384, 0.1915, 0.2839, -0.0281, 0.0249, 0.0031, 20.4776
385, 0.1920, 0.8518, -0.0305, 0.0132, -0.0031, 20.4776
386, 0.1925, 0.0000, -0.0305, 0.0068, -0.0031, 20.4777
387, 0.1930, 0.0000, -0.0208, 0.0059, 0.0031, 20.4777
388, 0.1935, 0.2839, -0.0305, 0.0274, 0.0010, 20.4778
389, 0.1940, 0.2839, -0.0281, -0.0005, 0.0031, 20.4778
390, 0.1945, 0.8518, -0.0183, 0.0186, 0.0031, 20.4779
391, 0.1950, 0.2839, -0.0110, 0.0274, 0.0010, 20.4779
392, 0.1955, 1.4196, -0.0012, 0.0059, 0.0031, 20.4780
393, 0.1960, 1.4196, -0.0012, 0.0083, 0.0010, 20.4780
394, 0.1965, 0.2839, 0.0061, 0.0068, -0.0031, 20.4781
395, 0.1970, 0.2839, 0.0061, -0.0171, 0.0010, 20.4781
396, 0.1975, 0.2839, 0.0183, 0.0249, 0.0031, 20.4782
397, 0.1980, 0.2839, 0.0208, 0.0274, 0.0010, 20.4782
398, 0.1985, 0.2839, 0.0183, 0.0020, 0.0010, 20.4783
399, 0.1990, 0.2839, 0.0232, -0.0171, 0.0010, 20.4783
400, 0.1995, 0.2839, 0.0330, 0.0020, 0.0010, 20.4784
401, 0.2000, 1.4196, 0.0281, 0.0210, 0.0010, 20.4784
402, 0.2005, 0.0000, 0.0330, -0.0122, -0.0031, 20.4785
403, 0.2010, 0.2839, 0.0378, -0.0005, 0.0031, 20.4785
404, 0.2015, 0.8518, 0.0305, 0.0020, 0.0010, 20.4786
405, 0.2020, 0.2839, 0.0281, -0.0195, 0.0031, 20.4786
406, 0.2025, 0.2839, 0.0330, -0.0068, 0.0031, 20.4787
407, 0.2030, 0.8518, 0.0232, -0.0005, 0.0031, 20.4787
408, 0.2035, 0.2839, 0.0305, -0.0147, -0.0010, 20.4788
409, 0.2040, 0.2839, 0.0183, -0.0171, 0.0010, 20.4788
410, 0.2045, 0.0000, 0.0110, 0.0020, 0.0010, 20.4789
411, 0.2050, 0.0000, 0.0134, -0.0005, 0.0031, 20.4789
412, 0.2055, 0.2839, 0.0110, 0.0274, 0.0010, 20.4790
413, 0.2060, 0.0000, 0.0037, 0.0059, 0.0031, 20.4790
414, 0.2065, 0.0000, -0.0012, 0.0020, 0.0010, 20.4791
415, 0.2070, 0.0000, -0.0061, -0.0171, 0.0010, 20.4791
416, 0.2075, 0.0000, -0.0208, 0.0020, 0.0010, 20.4792
417, 0.2080, 0.0000, -0.0183, -0.0005, 0.0031, 20.4792
418, 0.2085, 0.2839, -0.0208, -0.0195, 0.0031, 20.4793
419, 0.2090, 0.0000, -0.0281, -0.0005, 0.0031, 20.4793
420, 0.2095, 0.2839, -0.0354, 0.0059, 0.0031, 20.4794
421, 0.2100, 0.0000, -0.0281, 0.0034, 0.0051, 20.4794
422, 0.2105, 0.2839, -0.0354, 0.0249, 0.0031, 20.4795
423, 0.2110, 0.2839, -0.0330, 0.0274, 0.0010, 20.4795
424, 0.2115, 0.8518, -0.0232, -0.0005, 0.0031, 20.4796
425, 0.2120, 1.4196, -0.0378, 0.0083, 0.0010, 20.4796
426, 0.2125, 0.2839, -0.0354, -0.0122, -0.0031, 20.4797
427, 0.2130, 0.0000, -0.0256, 0.0020, 0.0010, 20.4797
428, 0.2135, 0.2839, -0.0256, -0.0005, 0.0031, 20.4798
429, 0.2140, 0.8518, -0.0232, 0.0020, 0.0010, 20.4798
430, 0.2145, 0.2839, -0.0159, 0.0068, -0.0031, 20.4799
431, 0.2150, 0.0000, -0.0159, -0.0147, -0.0010, 20.4799
432, 0.2155, 0.0000, -0.0134, -0.0171, 0.0010, 20.4800
433, 0.2160, 0.8518, 0.0037, 0.0249, 0.0031, 20.4800
434, 0.2165, 0.8518, 0.0037, 0.0274, 0.0010, 20.4801
435, 0.2170, 0.2839, 0.0085, -0.0147, -0.0010, 20.4801
436, 0.2175, 0.0000, 0.0183, -0.0005, 0.0031, 20.4802
437, 0.2180, 0.8518, 0.0208, 0.0274, 0.0010, 20.4802
438, 0.2185, 0.2839, 0.0134, -0.0122, -0.0031, 20.4803
439, 0.2190, 0.2839, 0.0256, 0.0249, 0.0031, 20.4803
440, 0.2195, 0.8518, 0.0330, 0.0020, 0.0010, 20.4804
441, 0.2200, 0.0000, 0.0281, -0.0005, 0.0031, 20.4804
442, 0.2205, 0.8518, 0.0378, 0.0020, 0.0010, 20.4805
443, 0.2210, 0.2839, 0.0305, 0.0020, 0.0010, 20.4805
444, 0.2215, 0.0000, 0.0232, 0.0020, 0.0010, 20.4806
445, 0.2220, 0.2839, 0.0354, -0.0068, 0.0031, 20.4806
446, 0.2225, 0.8518, 0.0330, -0.0044, 0.0010, 20.4807
447, 0.2230, 0.2839, 0.0183, -0.0083, -0.0010, 20.4807
448, 0.2235, 0.0000, 0.0256, 0.0020, 0.0010, 20.4808
449, 0.2240, 0.0000, 0.0256, -0.0005, 0.0031, 20.4808
450, 0.2245, 0.8518, 0.0159, -0.0005, 0.0031, 20.4809
451, 0.2250, 0.8518, 0.0110, 0.0044, -0.0010, 20.4809
452, 0.2255, 0.0000, 0.0037, 0.0005, -0.0031, 20.4810
453, 0.2260, 0.0000, 0.0037, 0.0210, 0.0010, 20.4810
454, 0.2265, 0.2839, 0.0012, 0.0274, 0.0010, 20.4811
455, 0.2270, 0.8518, -0.0012, -0.0107, 0.0010, 20.4811
456, 0.2275, 0.2839, -0.0208, -0.0171, 0.0010, 20.4812
457, 0.2280, 0.0000, -0.0208, 0.0020, 0.0010, 20.4812
458, 0.2285, 0.0000, -0.0159, 0.0059, 0.0031, 20.4813
459, 0.2290, 0.2839, -0.0256, 0.0249, 0.0031, 20.4813
460, 0.2295, 0.2839, -0.0305, 0.0210, 0.0010, 20.4814
461, 0.2300, 0.8518, -0.0232, 0.0083, 0.0010, 20.4814
462, 0.2305, 1.4196, -0.0354, 0.0068, -0.0031, 20.4815
463, 0.2310, 0.2839, -0.0403, -0.0083, -0.0010, 20.4815
464, 0.2315, 0.2839, -0.0305, -0.0171, 0.0010, 20.4816
465, 0.2320, 0.0000, -0.0354, 0.0020, 0.0010, 20.4816
466, 0.2325, 0.0000, -0.0305, -0.0005, 0.0031, 20.4817
467, 0.2330, 0.0000, -0.0232, -0.0005, 0.0031, 20.4817
468, 0.2335, 0.2839, -0.0281, 0.0249, 0.0031, 20.4818
469, 0.2340, 0.2839, -0.0232, 0.0274, 0.0010, 20.4818
470, 0.2345, 0.8518, -0.0159, 0.0249, 0.0031, 20.4819
471, 0.2350, 0.0000, -0.0134, -0.0005, 0.0031, 20.4819
472, 0.2355, 0.0000, -0.0085, -0.0044, 0.0010, 20.4820
473, 0.2360, 0.0000, -0.0012, 0.0083, 0.0010, 20.4820
474, 0.2365, 0.2839, 0.0037, 0.0249, 0.0031, 20.4821
475, 0.2370, 0.2839, 0.0085, 0.0249, 0.0031, 20.4821
476, 0.2375, 0.2839, 0.0232, 0.0249, 0.0031, 20.4822
477, 0.2380, 0.8518, 0.0159, 0.0249, 0.0031, 20.4822
478, 0.2385, 0.2839, 0.0159, -0.0005, 0.0031, 20.4823
479, 0.2390, 0.2839, 0.0281, 0.0249, 0.0031, 20.4823
480, 0.2395, 0.2839, 0.0378, -0.0044, 0.0010, 20.4824
481, 0.2400, 0.2839, 0.0256, 0.0249, 0.0031, 20.4824
482, 0.2405, 0.2839, 0.0378, -0.0005, 0.0031, 20.4825
483, 0.2410, 0.2839, 0.0378, 0.0274, 0.0010, 20.4825
484, 0.2415, 1.4196, 0.0281, 0.0068, -0.0031, 20.4826
485, 0.2420, 0.0000, 0.0305, -0.0147, -0.0010, 20.4826
486, 0.2425, 0.0000, 0.0281, -0.0107, 0.0010, 20.4827
487, 0.2430, 0.2839, 0.0208, 0.0249, 0.0031, 20.4827
488, 0.2435, 1.4196, 0.0281, 0.0068, -0.0031, 20.4828
489, 0.2440, 0.0000, 0.0256, -0.0147, -0.0010, 20.4828
490, 0.2445, 0.0000, 0.0159, -0.0005, 0.0031, 20.4829
491, 0.2450, 0.2839, 0.0159, 0.0020, 0.0010, 20.4829
492, 0.2455, 0.2839, 0.0012, -0.0171, 0.0010, 20.4830
493, 0.2460, 0.2839, 0.0037, 0.0210, 0.0010, 20.4830
494, 0.2465, 0.8518, 0.0037, 0.0020, 0.0010, 20.4831
495, 0.2470, 0.2839, -0.0085, -0.0147, -0.0010, 20.4831
496, 0.2475, 0.8518, -0.0208, 0.0083, 0.0010, 20.4832
497, 0.2480, 0.2839, -0.0134, 0.0274, 0.0010, 20.4832
498, 0.2485, 0.8518, -0.0134, 0.0020, 0.0010, 20.4833
499, 0.2490, 0.2839, -0.0305, -0.0171, 0.0010, 20.4833
500, 0.2495, 0.2839, -0.0330, -0.0005, 0.0031, 20.4834
501, 0.2500, 0.8518, -0.0232, 0.0020, 0.0010, 20.4834
502, 0.2505, 0.2839, -0.0403, -0.0171, 0.0010, 20.4835
503, 0.2510, 0.2839, -0.0403, 0.0020, 0.0010, 20.4835
504, 0.2515, 0.2839, -0.0232, -0.0005, 0.0031, 20.4836
505, 0.2520, 0.8518, -0.0281, 0.0020, 0.0010, 20.4836
506, 0.2525, 0.2839, -0.0354, -0.0171, 0.0010, 20.4837
507, 0.2530, 0.2839, -0.0281, 0.0020, 0.0010, 20.4837
508, 0.2535, 1.4196, -0.0256, 0.0274, 0.0010, 20.4838
509, 0.2540, 0.2839, -0.0256, 0.0068, -0.0031, 20.4838
510, 0.2545, 0.0000, -0.0183, -0.0171, 0.0010, 20.4839
511, 0.2550, 0.8518, -0.0134, 0.0249, 0.0031, 20.4839
512, 0.2555, 0.2839, -0.0012, 0.0068, -0.0031, 20.4840
513, 0.2560, 0.0000, -0.0012, 0.0083, 0.0010, 20.4840
514, 0.2565, 0.2839, 0.0085, 0.0020, 0.0010, 20.4841
515, 0.2570, 1.4196, 0.0110, 0.0083, 0.0010, 20.4841
516, 0.2575, 1.4196, 0.0159, 0.0361, -0.0010, 20.4842
517, 0.2580, 0.2839, 0.0183, 0.0068, -0.0031, 20.4842
518, 0.2585, 0.0000, 0.0110, 0.0020, 0.0010, 20.4843
519, 0.2590, 0.0000, 0.0281, -0.0005, 0.0031, 20.4843
520, 0.2595, 0.8518, 0.0354, 0.0249, 0.0031, 20.4844
521, 0.2600, 0.8518, 0.0256, 0.0107, -0.0010, 20.4844
522, 0.2605, 0.0000, 0.0330, -0.0147, -0.0010, 20.4845
523, 0.2610, 0.0000, 0.0330, -0.0005, 0.0031, 20.4845
524, 0.2615, 0.8518, 0.0305, 0.0044, -0.0010, 20.4846
525, 0.2620, 0.2839, 0.0281, -0.0122, -0.0031, 20.4846
526, 0.2625, 0.8518, 0.0305, 0.0020, 0.0010, 20.4847
527, 0.2630, 0.8518, 0.0256, 0.0210, 0.0010, 20.4847
528, 0.2635, 0.0000, 0.0232, 0.0044, -0.0010, 20.4848
529, 0.2640, 0.2839, 0.0305, 0.0186, 0.0031, 20.4848
530, 0.2645, 0.2839, 0.0134, 0.0020, 0.0010, 20.4849
531, 0.2650, 0.2839, 0.0110, -0.0107, 0.0010, 20.4849
532, 0.2655, 0.2839, 0.0037, 0.0274, 0.0010, 20.4850
533, 0.2660, 0.2839, 0.0085, 0.0234, -0.0010, 20.4850
534, 0.2665, 0.8518, 0.0037, 0.0059, 0.0031, 20.4851
535, 0.2670, 0.2839, -0.0012, 0.0068, -0.0031, 20.4851
536, 0.2675, 0.0000, -0.0208, 0.0083, 0.0010, 20.4852
537, 0.2680, 0.2839, -0.0159, 0.0186, 0.0031, 20.4852
538, 0.2685, 0.8518, -0.0134, 0.0020, 0.0010, 20.4853
539, 0.2690, 0.2839, -0.0305, 0.0044, -0.0010, 20.4853
540, 0.2695, 0.0000, -0.0354, 0.0020, 0.0010, 20.4854
541, 0.2700, 0.0000, -0.0281, -0.0005, 0.0031, 20.4854
542, 0.2705, 0.8518, -0.0330, 0.0020, 0.0010, 20.4855
543, 0.2710, 0.8518, -0.0378, -0.0171, 0.0010, 20.4855
544, 0.2715, 0.2839, -0.0281, 0.0059, 0.0031, 20.4856
545, 0.2720, 1.4196, -0.0305, 0.0249, 0.0031, 20.4856
546, 0.2725, 1.4196, -0.0281, 0.0020, 0.0010, 20.4857
547, 0.2730, 0.0000, -0.0281, -0.0147, -0.0010, 20.4857
548, 0.2735, 0.2839, -0.0330, 0.0210, 0.0010, 20.4858
549, 0.2740, 0.2839, -0.0256, -0.0122, -0.0031, 20.4858
550, 0.2745, 0.0000, -0.0159, -0.0044, 0.0010, 20.4859
551, 0.2750, 0.8518, -0.0159, 0.0274, 0.0010, 20.4859
552, 0.2755, 0.0000, -0.0085, 0.0068, -0.0031, 20.4860
553, 0.2760, 0.2839, -0.0012, -0.0005, 0.0031, 20.4860
554, 0.2765, 1.4196, 0.0012, 0.0020, 0.0010, 20.4861
555, 0.2770, 0.2839, 0.0037, -0.0171, 0.0010, 20.4861
556, 0.2775, 0.2839, 0.0183, 0.0249, 0.0031, 20.4862
557, 0.2780, 0.8518, 0.0183, 0.0044, -0.0010, 20.4862
558, 0.2785, 0.0000, 0.0110, 0.0044, -0.0010, 20.4863
559, 0.2790, 0.0000, 0.0256, -0.0005, 0.0031, 20.4863
560, 0.2795, 0.8518, 0.0354, -0.0005, 0.0031, 20.4864
561, 0.2800, 0.2839, 0.0232, 0.0044, -0.0010, 20.4864
562, 0.2805, 0.0000, 0.0354, 0.0083, 0.0010, 20.4865
563, 0.2810, 0.2839, 0.0378, 0.0274, 0.0010, 20.4865
564, 0.2815, 0.8518, 0.0281, -0.0122, -0.0031, 20.4866
565, 0.2820, 0.0000, 0.0305, -0.0171, 0.0010, 20.4866
566, 0.2825, 0.2839, 0.0354, -0.0005, 0.0031, 20.4867
567, 0.2830, 1.4196, 0.0256, 0.0249, 0.0031, 20.4867
568, 0.2835, 0.2839, 0.0256, 0.0044, -0.0010, 20.4868
569, 0.2840, 0.0000, 0.0232, 0.0020, 0.0010, 20.4868
570, 0.2845, 0.0000, 0.0159, -0.0171, 0.0010, 20.4869
571, 0.2850, 0.2839, 0.0110, -0.0107, 0.0010, 20.4869
572, 0.2855, 0.0000, 0.0061, -0.0147, -0.0010, 20.4870
573, 0.2860, 0.2839, 0.0012, -0.0122, -0.0031, 20.4870
574, 0.2865, 0.0000, 0.0012, -0.0083, -0.0010, 20.4871
575, 0.2870, 0.2839, -0.0061, -0.0171, 0.0010, 20.4871
576, 0.2875, 0.2839, -0.0159, 0.0020, 0.0010, 20.4872
577, 0.2880, 0.2839, -0.0134, 0.0249, 0.0031, 20.4872
578, 0.2885, 0.8518, -0.0134, 0.0020, 0.0010, 20.4873
579, 0.2890, 0.2839, -0.0305, -0.0171, 0.0010, 20.4873
580, 0.2895, 0.2839, -0.0378, 0.0083, 0.0010, 20.4874
581, 0.2900, 0.2839, -0.0281, -0.0005, 0.0031, 20.4874
582, 0.2905, 0.2839, -0.0330, 0.0225, 0.0051, 20.4875
583, 0.2910, 0.2839, -0.0305, -0.0005, 0.0031, 20.4875
584, 0.2915, 0.8518, -0.0281, 0.0225, 0.0051, 20.4876
585, 0.2920, 0.8518, -0.0305, 0.0044, -0.0010, 20.4876
586, 0.2925, 0.2839, -0.0305, -0.0147, -0.0010, 20.4877
587, 0.2930, 0.0000, -0.0281, -0.0195, 0.0031, 20.4877
588, 0.2935, 0.2839, -0.0281, 0.0186, 0.0031, 20.4878
589, 0.2940, 0.8518, -0.0232, 0.0020, 0.0010, 20.4878
590, 0.2945, 0.8518, -0.0159, 0.0132, -0.0031, 20.4879
591, 0.2950, 0.0000, -0.0183, 0.0020, 0.0010, 20.4879
592, 0.2955, 0.2839, -0.0085, 0.0249, 0.0031, 20.4880
593, 0.2960, 0.2839, -0.0012, -0.0005, 0.0031, 20.4880
594, 0.2965, 0.2839, 0.0012, -0.0122, -0.0031, 20.4881
595, 0.2970, 0.0000, 0.0037, -0.0171, 0.0010, 20.4881
596, 0.2975, 0.0000, 0.0159, -0.0171, 0.0010, 20.4882
597, 0.2980, 0.2839, 0.0183, 0.0274, 0.0010, 20.4882
598, 0.2985, 0.8518, 0.0159, 0.0186, 0.0031, 20.4883
599, 0.2990, 0.8518, 0.0281, 0.0210, 0.0010, 20.4883
600, 0.2995, 1.4196, 0.0378, 0.0020, 0.0010, 20.4884
601, 0.3000, 1.4196, 0.0281, 0.0044, -0.0010, 20.4884
602, 0.3005, 1.4196, 0.0403, 0.0083, 0.0010, 20.4885
603, 0.3010, 0.8518, 0.0354, 0.0068, -0.0031, 20.4885
604, 0.3015, 0.2839, 0.0281, -0.0122, -0.0031, 20.4886
605, 0.3020, 0.2839, 0.0330, 0.0044, -0.0010, 20.4886
606, 0.3025, 0.2839, 0.0330, -0.0083, -0.0010, 20.4887
607, 0.3030, 0.2839, 0.0159, -0.0122, -0.0031, 20.4887
608, 0.3035, 0.2839, 0.0232, -0.0044, 0.0010, 20.4888
609, 0.3040, 0.2839, 0.0281, 0.0274, 0.0010, 20.4888
610, 0.3045, 0.8518, 0.0183, 0.0020, 0.0010, 20.4889
611, 0.3050, 0.8518, 0.0110, -0.0171, 0.0010, 20.4889
612, 0.3055, 0.8518, 0.0085, 0.0313, 0.0031, 20.4890
613, 0.3060, 1.4196, 0.0061, 0.0274, 0.0010, 20.4890
614, 0.3065, 0.2839, 0.0037, -0.0122, -0.0031, 20.4891
615, 0.3070, 0.0000, -0.0012, -0.0005, 0.0031, 20.4891
616, 0.3075, 0.8518, -0.0183, 0.0249, 0.0031, 20.4892
617, 0.3080, 0.8518, -0.0183, 0.0044, -0.0010, 20.4892
618, 0.3085, 0.0000, -0.0183, 0.0068, -0.0031, 20.4893
619, 0.3090, 0.0000, -0.0256, -0.0005, 0.0031, 20.4893
620, 0.3095, 0.8518, -0.0281, 0.0020, 0.0010, 20.4894
621, 0.3100, 0.2839, -0.0281, -0.0107, 0.0010, 20.4894
622, 0.3105, 0.2839, -0.0403, 0.0020, 0.0010, 20.4895
623, 0.3110, 0.8518, -0.0305, 0.0274, 0.0010, 20.4895
624, 0.3115, 0.8518, -0.0281, -0.0147, -0.0010, 20.4896
625, 0.3120, 0.0000, -0.0305, -0.0005, 0.0031, 20.4896
626, 0.3125, 0.2839, -0.0330, 0.0249, 0.0031, 20.4897
627, 0.3130, 1.4196, -0.0232, -0.0044, 0.0010, 20.4897
628, 0.3135, 0.2839, -0.0354, 0.0020, 0.0010, 20.4898
629, 0.3140, 0.0000, -0.0281, 0.0020, 0.0010, 20.4898
630, 0.3145, 0.0000, -0.0159, -0.0005, 0.0031, 20.4899
631, 0.3150, 0.2839, -0.0134, 0.0249, 0.0031, 20.4899
632, 0.3155, 0.2839, 0.0012, 0.0249, 0.0031, 20.4900
633, 0.3160, 0.8518, 0.0012, 0.0210, 0.0010, 20.4900
634, 0.3165, 0.2839, 0.0061, 0.0020, 0.0010, 20.4901
635, 0.3170, 1.4196, 0.0085, 0.0020, 0.0010, 20.4901
636, 0.3175, 0.8518, 0.0208, -0.0029, 0.0051, 20.4902
637, 0.3180, 0.8518, 0.0208, 0.0249, 0.0031, 20.4902
638, 0.3185, 1.4196, 0.0134, 0.0225, 0.0051, 20.4903
639, 0.3190, 0.2839, 0.0305, 0.0249, 0.0031, 20.4903
640, 0.3195, 0.8518, 0.0378, 0.0249, 0.0031, 20.4904
641, 0.3200, 0.8518, 0.0256, 0.0274, 0.0010, 20.4904
642, 0.3205, 0.8518, 0.0378, 0.0083, 0.0010, 20.4905
643, 0.3210, 0.2839, 0.0330, -0.0122, -0.0031, 20.4905
644, 0.3215, 0.0000, 0.0256, 0.0020, 0.0010, 20.4906
645, 0.3220, 0.2839, 0.0354, 0.0274, 0.0010, 20.4906
646, 0.3225, 0.8518, 0.0330, -0.0147, -0.0010, 20.4907
647, 0.3230, 0.0000, 0.0232, -0.0005, 0.0031, 20.4907
648, 0.3235, 0.8518, 0.0330, 0.0186, 0.0031, 20.4908
649, 0.3240, 0.2839, 0.0256, 0.0068, -0.0031, 20.4908
650, 0.3245, 0.0000, 0.0110, 0.0083, 0.0010, 20.4909
651, 0.3250, 0.8518, 0.0159, 0.0249, 0.0031, 20.4909
652, 0.3255, 1.4196, 0.0085, 0.0068, -0.0031, 20.4910
653, 0.3260, 0.0000, 0.0061, -0.0122, -0.0031, 20.4910
654, 0.3265, 0.0000, -0.0012, 0.0020, 0.0010, 20.4911
655, 0.3270, 0.2839, -0.0061, 0.0249, 0.0031, 20.4911
656, 0.3275, 0.8518, -0.0183, 0.0044, -0.0010, 20.4912
657, 0.3280, 0.0000, -0.0232, 0.0020, 0.0010, 20.4912
658, 0.3285, 0.2839, -0.0134, 0.0249, 0.0031, 20.4913
659, 0.3290, 0.8518, -0.0281, 0.0044, -0.0010, 20.4913
660, 0.3295, 0.0000, -0.0330, -0.0122, -0.0031, 20.4914
661, 0.3300, 0.0000, -0.0281, -0.0068, 0.0031, 20.4914
662, 0.3305, 1.4196, -0.0354, 0.0225, 0.0051, 20.4915
663, 0.3310, 1.4196, -0.0354, 0.0107, -0.0010, 20.4915
664, 0.3315, 0.0000, -0.0305, 0.0083, 0.0010, 20.4916
665, 0.3320, 0.2839, -0.0281, 0.0059, 0.0031, 20.4916
666, 0.3325, 0.2839, -0.0281, 0.0020, 0.0010, 20.4917
667, 0.3330, 0.2839, -0.0281, -0.0171, 0.0010, 20.4917
668, 0.3335, 0.2839, -0.0281, 0.0249, 0.0031, 20.4918
669, 0.3340, 0.8518, -0.0256, -0.0122, -0.0031, 20.4918
670, 0.3345, 0.0000, -0.0159, -0.0044, 0.0010, 20.4919
671, 0.3350, 0.8518, -0.0159, 0.0249, 0.0031, 20.4919
672, 0.3355, 0.8518, -0.0037, 0.0068, -0.0031, 20.4920
673, 0.3360, 0.8518, -0.0012, -0.0122, -0.0031, 20.4920
674, 0.3365, 0.2839, 0.0037, 0.0020, 0.0010, 20.4921
675, 0.3370, 0.2839, 0.0085, 0.0274, 0.0010, 20.4921
676, 0.3375, 0.8518, 0.0232, 0.0020, 0.0010, 20.4922
677, 0.3380, 0.2839, 0.0134, -0.0171, 0.0010, 20.4922
678, 0.3385, 0.2839, 0.0159, 0.0020, 0.0010, 20.4923
679, 0.3390, 0.2839, 0.0256, 0.0249, 0.0031, 20.4923
680, 0.3395, 1.4196, 0.0354, 0.0020, 0.0010, 20.4924
681, 0.3400, 0.0000, 0.0281, -0.0147, -0.0010, 20.4924
682, 0.3405, 0.0000, 0.0330, -0.0005, 0.0031, 20.4925
683, 0.3410, 0.8518, 0.0354, 0.0210, 0.0010, 20.4925
684, 0.3415, 0.2839, 0.0256, 0.0020, 0.0010, 20.4926
685, 0.3420, 0.2839, 0.0281, -0.0122, -0.0031, 20.4926
686, 0.3425, 0.0000, 0.0281, 0.0068, -0.0031, 20.4927
687, 0.3430, 0.0000, 0.0183, -0.0171, 0.0010, 20.4927
688, 0.3435, 0.0000, 0.0256, -0.0005, 0.0031, 20.4928
689, 0.3440, 0.2839, 0.0256, 0.0059, 0.0031, 20.4928
690, 0.3445, 0.8518, 0.0159, 0.0337, 0.0010, 20.4929
691, 0.3450, 0.2839, 0.0134, -0.0122, -0.0031, 20.4929
692, 0.3455, 0.0000, 0.0085, -0.0005, 0.0031, 20.4930
693, 0.3460, 0.8518, 0.0061, 0.0210, 0.0010, 20.4930
694, 0.3465, 0.2839, -0.0012, 0.0107, -0.0010, 20.4931
695, 0.3470, 0.2839, -0.0037, 0.0274, 0.0010, 20.4931
696, 0.3475, 1.4196, -0.0183, 0.0020, 0.0010, 20.4932
697, 0.3480, 0.0000, -0.0256, 0.0020, 0.0010, 20.4932
698, 0.3485, 0.8518, -0.0134, 0.0020, 0.0010, 20.4933
699, 0.3490, 0.2839, -0.0330, -0.0171, 0.0010, 20.4933
700, 0.3495, 0.2839, -0.0330, 0.0249, 0.0031, 20.4934
701, 0.3500, 0.8518, -0.0281, 0.0132, -0.0031, 20.4934
702, 0.3505, 0.0000, -0.0403, 0.0020, 0.0010, 20.4935
703, 0.3510, 0.2839, -0.0305, 0.0059, 0.0031, 20.4935
704, 0.3515, 0.2839, -0.0232, 0.0020, 0.0010, 20.4936
705, 0.3520, 0.2839, -0.0354, -0.0171, 0.0010, 20.4936
706, 0.3525, 0.8518, -0.0330, 0.0186, 0.0031, 20.4937
707, 0.3530, 1.4196, -0.0208, 0.0234, -0.0010, 20.4937
708, 0.3535, 0.2839, -0.0305, -0.0122, -0.0031, 20.4938
709, 0.3540, 0.8518, -0.0232, 0.0249, 0.0031, 20.4938
710, 0.3545, 0.8518, -0.0159, 0.0337, 0.0010, 20.4939
711, 0.3550, 0.8518, -0.0134, 0.0068, -0.0031, 20.4939
712, 0.3555, 0.0000, -0.0085, -0.0083, -0.0010, 20.4940
713, 0.3560, 0.0000, -0.0037, 0.0132, -0.0031, 20.4940
714, 0.3565, 0.2839, -0.0012, 0.0044, -0.0010, 20.4941
715, 0.3570, 0.8518, 0.0037, -0.0171, 0.0010, 20.4941
716, 0.3575, 0.0000, 0.0134, -0.0044, 0.0010, 20.4942
717, 0.3580, 0.2839, 0.0232, -0.0005, 0.0031, 20.4942
718, 0.3585, 1.4196, 0.0183, 0.0020, 0.0010, 20.4943
719, 0.3590, 1.4196, 0.0281, 0.0020, 0.0010, 20.4943
720, 0.3595, 1.4196, 0.0281, 0.0107, -0.0010, 20.4944
721, 0.3600, 0.2839, 0.0281, -0.0122, -0.0031, 20.4944
722, 0.3605, 0.8518, 0.0305, -0.0171, 0.0010, 20.4945
723, 0.3610, 0.0000, 0.0330, 0.0020, 0.0010, 20.4945
724, 0.3615, 0.2839, 0.0281, 0.0274, 0.0010, 20.4946
725, 0.3620, 0.2839, 0.0354, 0.0020, 0.0010, 20.4946
726, 0.3625, 0.2839, 0.0281, -0.0171, 0.0010, 20.4947
727, 0.3630, 0.2839, 0.0256, 0.0249, 0.0031, 20.4947
728, 0.3635, 0.8518, 0.0281, 0.0274, 0.0010, 20.4948
729, 0.3640, 0.2839, 0.0256, -0.0122, -0.0031, 20.4948
730, 0.3645, 0.2839, 0.0110, -0.0171, 0.0010, 20.4949
731, 0.3650, 0.0000, 0.0085, 0.0083, 0.0010, 20.4949
732, 0.3655, 0.0000, 0.0134, -0.0005, 0.0031, 20.4950
